accountId,creditLineLimitType,limitAmount,usedAmount,availableAmount
cacd6ba0-7abf-408e-a4ef-2567e9fb52aa,LIMITE_CREDITO_TOTAL,"{'amount': 8381.08, 'currency': 'BRL'}","{'amount': 7897.4, 'currency': 'BRL'}","{'amount': 483.6800000000003, 'currency': 'BRL'}"
3890017c-f59f-4a2d-906d-eed6402794da,LIMITE_CREDITO_TOTAL,"{'amount': 16626.69, 'currency': 'BRL'}","{'amount': 11350.85, 'currency': 'BRL'}","{'amount': 5275.839999999998, 'currency': 'BRL'}"
16bc48fb-6a53-43fd-be6c-0253d2de757b,LIMITE_CREDITO_TOTAL,"{'amount': 47882.02, 'currency': 'BRL'}","{'amount': 22833.35, 'currency': 'BRL'}","{'amount': 25048.67, 'currency': 'BRL'}"
644dec14-869e-4812-a2ef-05d7f2922575,LIMITE_CREDITO_TOTAL,"{'amount': 3905.13, 'currency': 'BRL'}","{'amount': 2761.45, 'currency': 'BRL'}","{'amount': 1143.6800000000003, 'currency': 'BRL'}"
64843c37-f118-432a-b48c-70866284472f,LIMITE_CREDITO_TOTAL,"{'amount': 418.54, 'currency': 'BRL'}","{'amount': 170.32, 'currency': 'BRL'}","{'amount': 248.22000000000003, 'currency': 'BRL'}"
7dcb608a-74fa-42ab-bd0f-f2ae11e8c246,LIMITE_CREDITO_TOTAL,"{'amount': 4319.84, 'currency': 'BRL'}","{'amount': 1361.36, 'currency': 'BRL'}","{'amount': 2958.4800000000005, 'currency': 'BRL'}"
3cb2c122-58a6-498a-8358-d70b7781e216,LIMITE_CREDITO_TOTAL,"{'amount': 1029.0, 'currency': 'BRL'}","{'amount': 666.2, 'currency': 'BRL'}","{'amount': 362.79999999999995, 'currency': 'BRL'}"
3d0a528b-1b5b-4a21-a0b7-d80c811e3e6e,LIMITE_CREDITO_TOTAL,"{'amount': 12099.95, 'currency': 'BRL'}","{'amount': 7757.68, 'currency': 'BRL'}","{'amount': 4342.27, 'currency': 'BRL'}"
0cb351c7-f2cd-4f11-9873-6a1333699110,LIMITE_CREDITO_TOTAL,"{'amount': 43193.91, 'currency': 'BRL'}","{'amount': 39776.44, 'currency': 'BRL'}","{'amount': 3417.470000000001, 'currency': 'BRL'}"
ba4bbd6a-d69e-4ebf-b8b2-b0c799ec020d,LIMITE_CREDITO_TOTAL,"{'amount': 2816.54, 'currency': 'BRL'}","{'amount': 1753.28, 'currency': 'BRL'}","{'amount': 1063.26, 'currency': 'BRL'}"
8caffdbd-e89f-4fca-85a0-44f932f77965,LIMITE_CREDITO_TOTAL,"{'amount': 401.61, 'currency': 'BRL'}","{'amount': 399.79, 'currency': 'BRL'}","{'amount': 1.8199999999999932, 'currency': 'BRL'}"
b904ce37-356d-4449-a0af-7748152e7eea,LIMITE_CREDITO_TOTAL,"{'amount': 399.56, 'currency': 'BRL'}","{'amount': 207.54, 'currency': 'BRL'}","{'amount': 192.02, 'currency': 'BRL'}"
7dc6b5a1-a185-4295-9e05-f706456467ad,LIMITE_CREDITO_TOTAL,"{'amount': 3701.27, 'currency': 'BRL'}","{'amount': 161.37, 'currency': 'BRL'}","{'amount': 3539.9, 'currency': 'BRL'}"
e3c64d0e-9e83-4356-be7e-36a889640096,LIMITE_CREDITO_TOTAL,"{'amount': 638.79, 'currency': 'BRL'}","{'amount': 500.76, 'currency': 'BRL'}","{'amount': 138.02999999999997, 'currency': 'BRL'}"
76373bf1-31c3-4873-a4ed-672d3c4c7601,LIMITE_CREDITO_TOTAL,"{'amount': 3949.81, 'currency': 'BRL'}","{'amount': 2369.5, 'currency': 'BRL'}","{'amount': 1580.31, 'currency': 'BRL'}"
67db8b1c-06ae-4287-839a-b488d305ad38,LIMITE_CREDITO_TOTAL,"{'amount': 13251.59, 'currency': 'BRL'}","{'amount': 244.75, 'currency': 'BRL'}","{'amount': 13006.84, 'currency': 'BRL'}"
0356ea6e-fdd3-4af7-a22d-74dcc2c369c3,LIMITE_CREDITO_TOTAL,"{'amount': 4590.44, 'currency': 'BRL'}","{'amount': 2301.57, 'currency': 'BRL'}","{'amount': 2288.8699999999994, 'currency': 'BRL'}"
3a04098e-10d9-4ab5-b210-ef3d29b2b84a,LIMITE_CREDITO_TOTAL,"{'amount': 28110.94, 'currency': 'BRL'}","{'amount': 22056.26, 'currency': 'BRL'}","{'amount': 6054.68, 'currency': 'BRL'}"
d88a73e6-e48f-4097-95a5-079bbd8e57ca,LIMITE_CREDITO_TOTAL,"{'amount': 5549.14, 'currency': 'BRL'}","{'amount': 1700.92, 'currency': 'BRL'}","{'amount': 3848.2200000000003, 'currency': 'BRL'}"
250aa9fd-6c70-4f20-b952-5843f122e12b,LIMITE_CREDITO_TOTAL,"{'amount': 2761.02, 'currency': 'BRL'}","{'amount': 2213.1, 'currency': 'BRL'}","{'amount': 547.9200000000001, 'currency': 'BRL'}"
6e6becdd-ae9e-4298-8159-95cc5a3376aa,LIMITE_CREDITO_TOTAL,"{'amount': 24856.07, 'currency': 'BRL'}","{'amount': 5690.66, 'currency': 'BRL'}","{'amount': 19165.41, 'currency': 'BRL'}"
7292416f-a237-4a1e-b0e0-424a6fb0c9ad,LIMITE_CREDITO_TOTAL,"{'amount': 2676.25, 'currency': 'BRL'}","{'amount': 1532.17, 'currency': 'BRL'}","{'amount': 1144.08, 'currency': 'BRL'}"
8a60a05f-98e4-42fe-94ec-66714b07b801,LIMITE_CREDITO_TOTAL,"{'amount': 5.2, 'currency': 'BRL'}","{'amount': 3.96, 'currency': 'BRL'}","{'amount': 1.2400000000000002, 'currency': 'BRL'}"
c8b0b1d1-61d8-4039-8a98-96d4d4a7bb00,LIMITE_CREDITO_TOTAL,"{'amount': 63332.44, 'currency': 'BRL'}","{'amount': 44693.63, 'currency': 'BRL'}","{'amount': 18638.810000000005, 'currency': 'BRL'}"
a4607186-e779-4d3a-af5c-a2d8dcf29a33,LIMITE_CREDITO_TOTAL,"{'amount': 959.08, 'currency': 'BRL'}","{'amount': 917.28, 'currency': 'BRL'}","{'amount': 41.80000000000007, 'currency': 'BRL'}"
e099bec0-f24b-4d59-86e5-e01ddc05e0dc,LIMITE_CREDITO_TOTAL,"{'amount': 327.22, 'currency': 'BRL'}","{'amount': 209.99, 'currency': 'BRL'}","{'amount': 117.23000000000002, 'currency': 'BRL'}"
f82e851b-3da6-476d-be4e-99510137657b,LIMITE_CREDITO_TOTAL,"{'amount': 18244.26, 'currency': 'BRL'}","{'amount': 14206.72, 'currency': 'BRL'}","{'amount': 4037.539999999999, 'currency': 'BRL'}"
93fc50ef-e927-4737-bdd6-1b19a0ffd4d5,LIMITE_CREDITO_TOTAL,"{'amount': 3276.05, 'currency': 'BRL'}","{'amount': 317.29, 'currency': 'BRL'}","{'amount': 2958.76, 'currency': 'BRL'}"
e9ff5d6f-d965-4a62-8d51-0ce3281a92d1,LIMITE_CREDITO_TOTAL,"{'amount': 1091.61, 'currency': 'BRL'}","{'amount': 596.26, 'currency': 'BRL'}","{'amount': 495.3499999999999, 'currency': 'BRL'}"
82e942a1-8ff3-4dfe-977e-74ee42cabf27,LIMITE_CREDITO_TOTAL,"{'amount': 1936.77, 'currency': 'BRL'}","{'amount': 1237.76, 'currency': 'BRL'}","{'amount': 699.01, 'currency': 'BRL'}"
cd83b4c1-b53f-427e-8699-5f43edd8694c,LIMITE_CREDITO_TOTAL,"{'amount': 84.21, 'currency': 'BRL'}","{'amount': 15.86, 'currency': 'BRL'}","{'amount': 68.35, 'currency': 'BRL'}"
b5245afe-c4b8-44c6-8a8b-e504288edf57,LIMITE_CREDITO_TOTAL,"{'amount': 1542.66, 'currency': 'BRL'}","{'amount': 712.78, 'currency': 'BRL'}","{'amount': 829.8800000000001, 'currency': 'BRL'}"
7d4cb4d2-b608-449c-b356-30be83b85d6b,LIMITE_CREDITO_TOTAL,"{'amount': 1651.19, 'currency': 'BRL'}","{'amount': 442.15, 'currency': 'BRL'}","{'amount': 1209.04, 'currency': 'BRL'}"
4793ff72-5344-496a-b253-305d6c737806,LIMITE_CREDITO_TOTAL,"{'amount': 765.96, 'currency': 'BRL'}","{'amount': 462.72, 'currency': 'BRL'}","{'amount': 303.24, 'currency': 'BRL'}"
ee3c7683-4716-4218-ac82-15fa75b653f8,LIMITE_CREDITO_TOTAL,"{'amount': 366.87, 'currency': 'BRL'}","{'amount': 119.72, 'currency': 'BRL'}","{'amount': 247.15, 'currency': 'BRL'}"
6baa6a57-6955-4d0e-a1e2-89d58c83fd62,LIMITE_CREDITO_TOTAL,"{'amount': 625.66, 'currency': 'BRL'}","{'amount': 109.14, 'currency': 'BRL'}","{'amount': 516.52, 'currency': 'BRL'}"
0d8cd382-ed6c-4d6f-85d9-3edac3c4185c,LIMITE_CREDITO_TOTAL,"{'amount': 169.55, 'currency': 'BRL'}","{'amount': 57.24, 'currency': 'BRL'}","{'amount': 112.31, 'currency': 'BRL'}"
e1d7bd4c-7d37-4cb7-95bd-f5dd0a0d4d87,LIMITE_CREDITO_TOTAL,"{'amount': 16783.08, 'currency': 'BRL'}","{'amount': 16611.51, 'currency': 'BRL'}","{'amount': 171.57000000000335, 'currency': 'BRL'}"
383ca3ea-a5d3-46c6-b810-39d4fd66eda6,LIMITE_CREDITO_TOTAL,"{'amount': 724.35, 'currency': 'BRL'}","{'amount': 44.35, 'currency': 'BRL'}","{'amount': 680.0, 'currency': 'BRL'}"
ed5d7177-a6b9-445b-b28e-1c62e95aef9d,LIMITE_CREDITO_TOTAL,"{'amount': 8235.05, 'currency': 'BRL'}","{'amount': 7130.12, 'currency': 'BRL'}","{'amount': 1104.9299999999994, 'currency': 'BRL'}"
40697a7c-0ea7-457a-86d8-6e9b1ce74d4c,LIMITE_CREDITO_TOTAL,"{'amount': 822.87, 'currency': 'BRL'}","{'amount': 223.52, 'currency': 'BRL'}","{'amount': 599.35, 'currency': 'BRL'}"
4f3daee7-d4af-4f60-86a9-45c7201eb1ff,LIMITE_CREDITO_TOTAL,"{'amount': 6185.53, 'currency': 'BRL'}","{'amount': 661.89, 'currency': 'BRL'}","{'amount': 5523.639999999999, 'currency': 'BRL'}"
351dd5be-481e-46fa-b8b2-7ea7fd7dc139,LIMITE_CREDITO_TOTAL,"{'amount': 23099.99, 'currency': 'BRL'}","{'amount': 18357.45, 'currency': 'BRL'}","{'amount': 4742.540000000001, 'currency': 'BRL'}"
67b59a4d-8100-45e5-9846-9b58c3a4d12f,LIMITE_CREDITO_TOTAL,"{'amount': 4510.42, 'currency': 'BRL'}","{'amount': 1726.35, 'currency': 'BRL'}","{'amount': 2784.07, 'currency': 'BRL'}"
3e0f193c-7cb3-4def-81b5-51a982269250,LIMITE_CREDITO_TOTAL,"{'amount': 20214.85, 'currency': 'BRL'}","{'amount': 19229.08, 'currency': 'BRL'}","{'amount': 985.7699999999968, 'currency': 'BRL'}"
abd07236-067b-40c2-a000-bd958a616992,LIMITE_CREDITO_TOTAL,"{'amount': 315.13, 'currency': 'BRL'}","{'amount': 107.4, 'currency': 'BRL'}","{'amount': 207.73, 'currency': 'BRL'}"
25665bab-116b-413a-8e37-35624e8fff91,LIMITE_CREDITO_TOTAL,"{'amount': 27233.28, 'currency': 'BRL'}","{'amount': 9618.73, 'currency': 'BRL'}","{'amount': 17614.55, 'currency': 'BRL'}"
a6e3594e-a4ab-4ac6-9d48-498a63918842,LIMITE_CREDITO_TOTAL,"{'amount': 3184.11, 'currency': 'BRL'}","{'amount': 2328.32, 'currency': 'BRL'}","{'amount': 855.79, 'currency': 'BRL'}"
937590a7-9d9f-4db1-a9aa-2984ef71dd70,LIMITE_CREDITO_TOTAL,"{'amount': 6661.35, 'currency': 'BRL'}","{'amount': 2478.03, 'currency': 'BRL'}","{'amount': 4183.32, 'currency': 'BRL'}"
9d6413de-05a9-4a1c-82a0-0b4e7e186b91,LIMITE_CREDITO_TOTAL,"{'amount': 88551.21, 'currency': 'BRL'}","{'amount': 62789.7, 'currency': 'BRL'}","{'amount': 25761.51000000001, 'currency': 'BRL'}"
f6fbadff-fd06-4994-b81a-1a8c3a9befc2,LIMITE_CREDITO_TOTAL,"{'amount': 95835.7, 'currency': 'BRL'}","{'amount': 2309.47, 'currency': 'BRL'}","{'amount': 93526.23, 'currency': 'BRL'}"
a587ca4c-c5ec-4355-b1a8-17a450afa835,LIMITE_CREDITO_TOTAL,"{'amount': 2925.5, 'currency': 'BRL'}","{'amount': 1642.57, 'currency': 'BRL'}","{'amount': 1282.93, 'currency': 'BRL'}"
2148709c-e3c0-4500-a81c-d0b14ad1a729,LIMITE_CREDITO_TOTAL,"{'amount': 2998.25, 'currency': 'BRL'}","{'amount': 546.6, 'currency': 'BRL'}","{'amount': 2451.65, 'currency': 'BRL'}"
76db67ca-8343-4c13-a7ce-e27584803a35,LIMITE_CREDITO_TOTAL,"{'amount': 23159.48, 'currency': 'BRL'}","{'amount': 15333.77, 'currency': 'BRL'}","{'amount': 7825.709999999999, 'currency': 'BRL'}"
19992dfb-8bee-40f1-ba40-89347d5f6981,LIMITE_CREDITO_TOTAL,"{'amount': 12729.84, 'currency': 'BRL'}","{'amount': 10622.17, 'currency': 'BRL'}","{'amount': 2107.67, 'currency': 'BRL'}"
14bb68e0-5024-4e01-9b4a-d6a98cbf402b,LIMITE_CREDITO_TOTAL,"{'amount': 5799.9, 'currency': 'BRL'}","{'amount': 3687.12, 'currency': 'BRL'}","{'amount': 2112.7799999999997, 'currency': 'BRL'}"
608020a8-16ce-405a-9a94-28fdd38fd5bc,LIMITE_CREDITO_TOTAL,"{'amount': 4325.56, 'currency': 'BRL'}","{'amount': 1863.24, 'currency': 'BRL'}","{'amount': 2462.3200000000006, 'currency': 'BRL'}"
18e2e17d-e4d6-482c-b332-c9c7a29004b5,LIMITE_CREDITO_TOTAL,"{'amount': 10715.16, 'currency': 'BRL'}","{'amount': 7739.99, 'currency': 'BRL'}","{'amount': 2975.17, 'currency': 'BRL'}"
f7f58776-dcc5-4874-bb58-2cfce362e599,LIMITE_CREDITO_TOTAL,"{'amount': 11365.58, 'currency': 'BRL'}","{'amount': 10057.95, 'currency': 'BRL'}","{'amount': 1307.6299999999992, 'currency': 'BRL'}"
322dd3b9-6907-43d0-93d4-71d1404a8f0c,LIMITE_CREDITO_TOTAL,"{'amount': 5249.32, 'currency': 'BRL'}","{'amount': 3035.66, 'currency': 'BRL'}","{'amount': 2213.66, 'currency': 'BRL'}"
1c580c94-8a0c-42de-b261-274e5c84c6c5,LIMITE_CREDITO_TOTAL,"{'amount': 6871.84, 'currency': 'BRL'}","{'amount': 5426.56, 'currency': 'BRL'}","{'amount': 1445.2799999999997, 'currency': 'BRL'}"
dfd93b80-afba-424e-b73e-76aabea26a4d,LIMITE_CREDITO_TOTAL,"{'amount': 20516.19, 'currency': 'BRL'}","{'amount': 10172.64, 'currency': 'BRL'}","{'amount': 10343.55, 'currency': 'BRL'}"
5e0c167a-6f72-4a12-814d-6197332ac333,LIMITE_CREDITO_TOTAL,"{'amount': 72128.4, 'currency': 'BRL'}","{'amount': 24241.35, 'currency': 'BRL'}","{'amount': 47887.049999999996, 'currency': 'BRL'}"
046ba5b2-a9a4-4e97-bbfd-a1b44c233df1,LIMITE_CREDITO_TOTAL,"{'amount': 768.13, 'currency': 'BRL'}","{'amount': 444.67, 'currency': 'BRL'}","{'amount': 323.46, 'currency': 'BRL'}"
ded9d2e5-a89c-4a41-9890-a97c2e0b1bd4,LIMITE_CREDITO_TOTAL,"{'amount': 314.87, 'currency': 'BRL'}","{'amount': 303.08, 'currency': 'BRL'}","{'amount': 11.79000000000002, 'currency': 'BRL'}"
146ebc7d-3c47-4775-b04c-b2355fab2ed3,LIMITE_CREDITO_TOTAL,"{'amount': 28835.38, 'currency': 'BRL'}","{'amount': 25190.65, 'currency': 'BRL'}","{'amount': 3644.7299999999996, 'currency': 'BRL'}"
ca22f1d5-51e4-4791-b952-e69df9746733,LIMITE_CREDITO_TOTAL,"{'amount': 15288.14, 'currency': 'BRL'}","{'amount': 5119.37, 'currency': 'BRL'}","{'amount': 10168.77, 'currency': 'BRL'}"
3c2f764b-40d5-4659-9e40-4d4f0ee60962,LIMITE_CREDITO_TOTAL,"{'amount': 23724.54, 'currency': 'BRL'}","{'amount': 5501.86, 'currency': 'BRL'}","{'amount': 18222.68, 'currency': 'BRL'}"
1104e56d-a9ce-4336-aeea-ca9e8e6df904,LIMITE_CREDITO_TOTAL,"{'amount': 3726.97, 'currency': 'BRL'}","{'amount': 1287.57, 'currency': 'BRL'}","{'amount': 2439.3999999999996, 'currency': 'BRL'}"
afa00ea3-161c-4f55-8fba-c40e710d2214,LIMITE_CREDITO_TOTAL,"{'amount': 9957.77, 'currency': 'BRL'}","{'amount': 1065.63, 'currency': 'BRL'}","{'amount': 8892.14, 'currency': 'BRL'}"
724fd89d-c787-4c7e-8dbd-b047d2c060f0,LIMITE_CREDITO_TOTAL,"{'amount': 7672.95, 'currency': 'BRL'}","{'amount': 345.58, 'currency': 'BRL'}","{'amount': 7327.37, 'currency': 'BRL'}"
3ae7ff69-8a65-4fa2-8727-61a9ecaa28b6,LIMITE_CREDITO_TOTAL,"{'amount': 14366.32, 'currency': 'BRL'}","{'amount': 12107.17, 'currency': 'BRL'}","{'amount': 2259.1499999999996, 'currency': 'BRL'}"
525692f9-cf3a-461d-a0c9-f9eef38b53c0,LIMITE_CREDITO_TOTAL,"{'amount': 21749.24, 'currency': 'BRL'}","{'amount': 12315.68, 'currency': 'BRL'}","{'amount': 9433.560000000001, 'currency': 'BRL'}"
0a3f2309-b2fb-445f-ba9b-438be037fcf1,LIMITE_CREDITO_TOTAL,"{'amount': 14611.2, 'currency': 'BRL'}","{'amount': 8727.11, 'currency': 'BRL'}","{'amount': 5884.09, 'currency': 'BRL'}"
2d9548c4-e884-4581-9b19-7ddf34d23643,LIMITE_CREDITO_TOTAL,"{'amount': 3537.8, 'currency': 'BRL'}","{'amount': 1251.92, 'currency': 'BRL'}","{'amount': 2285.88, 'currency': 'BRL'}"
893eddce-81f0-48ec-a9b2-330aa7865f06,LIMITE_CREDITO_TOTAL,"{'amount': 940.19, 'currency': 'BRL'}","{'amount': 488.21, 'currency': 'BRL'}","{'amount': 451.9800000000001, 'currency': 'BRL'}"
672f8dca-02a4-45be-b074-174d92e304bc,LIMITE_CREDITO_TOTAL,"{'amount': 3004.12, 'currency': 'BRL'}","{'amount': 2284.03, 'currency': 'BRL'}","{'amount': 720.0899999999997, 'currency': 'BRL'}"
d7c39517-09e9-4a29-b3e4-2550ee975ae8,LIMITE_CREDITO_TOTAL,"{'amount': 7826.11, 'currency': 'BRL'}","{'amount': 1576.49, 'currency': 'BRL'}","{'amount': 6249.62, 'currency': 'BRL'}"
33baebd6-1297-4a32-af85-a90a2bcac27a,LIMITE_CREDITO_TOTAL,"{'amount': 12113.84, 'currency': 'BRL'}","{'amount': 7310.44, 'currency': 'BRL'}","{'amount': 4803.400000000001, 'currency': 'BRL'}"
e78db17c-31cb-44b0-a213-023484f9e098,LIMITE_CREDITO_TOTAL,"{'amount': 16031.84, 'currency': 'BRL'}","{'amount': 3769.86, 'currency': 'BRL'}","{'amount': 12261.98, 'currency': 'BRL'}"
7cd90e5b-6af5-42cf-913f-54e5bb172d41,LIMITE_CREDITO_TOTAL,"{'amount': 1423.05, 'currency': 'BRL'}","{'amount': 819.09, 'currency': 'BRL'}","{'amount': 603.9599999999999, 'currency': 'BRL'}"
baeee315-0eb5-4f62-aded-f736a7e510e2,LIMITE_CREDITO_TOTAL,"{'amount': 22820.89, 'currency': 'BRL'}","{'amount': 8911.24, 'currency': 'BRL'}","{'amount': 13909.65, 'currency': 'BRL'}"
09e69fb0-b48e-485a-9c26-a1bb67d6252c,LIMITE_CREDITO_TOTAL,"{'amount': 4571.61, 'currency': 'BRL'}","{'amount': 3303.95, 'currency': 'BRL'}","{'amount': 1267.6599999999999, 'currency': 'BRL'}"
304fa15d-4d00-40ee-ada3-a0461b7b9a58,LIMITE_CREDITO_TOTAL,"{'amount': 10802.0, 'currency': 'BRL'}","{'amount': 3693.71, 'currency': 'BRL'}","{'amount': 7108.29, 'currency': 'BRL'}"
7d064653-f3ac-44fa-9e22-1237dd3b0671,LIMITE_CREDITO_TOTAL,"{'amount': 80.16, 'currency': 'BRL'}","{'amount': 44.93, 'currency': 'BRL'}","{'amount': 35.23, 'currency': 'BRL'}"
fe867e69-4aa3-4693-a68a-75fa7f9405b6,LIMITE_CREDITO_TOTAL,"{'amount': 677.8, 'currency': 'BRL'}","{'amount': 116.16, 'currency': 'BRL'}","{'amount': 561.64, 'currency': 'BRL'}"
e89df6e7-125b-48fb-982c-ea73c3d51aa3,LIMITE_CREDITO_TOTAL,"{'amount': 930.15, 'currency': 'BRL'}","{'amount': 530.43, 'currency': 'BRL'}","{'amount': 399.72, 'currency': 'BRL'}"
712f15f8-f23b-4926-aa80-0ba008fb4c67,LIMITE_CREDITO_TOTAL,"{'amount': 812.41, 'currency': 'BRL'}","{'amount': 559.39, 'currency': 'BRL'}","{'amount': 253.01999999999998, 'currency': 'BRL'}"
16bb4faa-5a2b-4b53-bc3d-f0b2586c58cd,LIMITE_CREDITO_TOTAL,"{'amount': 11218.38, 'currency': 'BRL'}","{'amount': 8393.5, 'currency': 'BRL'}","{'amount': 2824.879999999999, 'currency': 'BRL'}"
a8028e7a-1966-42e5-9671-1aadda29c5be,LIMITE_CREDITO_TOTAL,"{'amount': 421.24, 'currency': 'BRL'}","{'amount': 339.03, 'currency': 'BRL'}","{'amount': 82.21000000000004, 'currency': 'BRL'}"
3e66caae-679b-4efa-b249-d3b6b7d336b9,LIMITE_CREDITO_TOTAL,"{'amount': 364.9, 'currency': 'BRL'}","{'amount': 357.7, 'currency': 'BRL'}","{'amount': 7.199999999999989, 'currency': 'BRL'}"
83e138ca-3cfd-4592-beab-b7c882b49a3a,LIMITE_CREDITO_TOTAL,"{'amount': 42045.98, 'currency': 'BRL'}","{'amount': 1503.11, 'currency': 'BRL'}","{'amount': 40542.87, 'currency': 'BRL'}"
fa5faec7-0152-42e8-bd56-0e3821175e9d,LIMITE_CREDITO_TOTAL,"{'amount': 669.56, 'currency': 'BRL'}","{'amount': 631.79, 'currency': 'BRL'}","{'amount': 37.76999999999998, 'currency': 'BRL'}"
1e2f2c1e-f444-43a0-9ef0-17614612f2dd,LIMITE_CREDITO_TOTAL,"{'amount': 902.89, 'currency': 'BRL'}","{'amount': 721.56, 'currency': 'BRL'}","{'amount': 181.33000000000004, 'currency': 'BRL'}"
ec6642dd-0db1-43f4-bcf6-ba591898d38b,LIMITE_CREDITO_TOTAL,"{'amount': 824.12, 'currency': 'BRL'}","{'amount': 314.25, 'currency': 'BRL'}","{'amount': 509.87, 'currency': 'BRL'}"
bb9d5107-1031-47ac-9229-a9e3c1a2f77d,LIMITE_CREDITO_TOTAL,"{'amount': 1289.9, 'currency': 'BRL'}","{'amount': 695.04, 'currency': 'BRL'}","{'amount': 594.8600000000001, 'currency': 'BRL'}"
40b26861-789c-47f2-ac6d-013dd48f2866,LIMITE_CREDITO_TOTAL,"{'amount': 8662.09, 'currency': 'BRL'}","{'amount': 5873.5, 'currency': 'BRL'}","{'amount': 2788.59, 'currency': 'BRL'}"
96d05a5e-85ee-42d5-8e49-f579dd35c00b,LIMITE_CREDITO_TOTAL,"{'amount': 1665.03, 'currency': 'BRL'}","{'amount': 1011.62, 'currency': 'BRL'}","{'amount': 653.41, 'currency': 'BRL'}"
c3569717-8a9c-4452-bebc-36dee965f0f6,LIMITE_CREDITO_TOTAL,"{'amount': 13968.65, 'currency': 'BRL'}","{'amount': 5029.84, 'currency': 'BRL'}","{'amount': 8938.81, 'currency': 'BRL'}"
23e8fe9c-d64d-43bf-aa68-f8738ef94019,LIMITE_CREDITO_TOTAL,"{'amount': 656.73, 'currency': 'BRL'}","{'amount': 69.52, 'currency': 'BRL'}","{'amount': 587.21, 'currency': 'BRL'}"
69635892-4531-408a-b90c-7741b75ef2d5,LIMITE_CREDITO_TOTAL,"{'amount': 1509.19, 'currency': 'BRL'}","{'amount': 897.8, 'currency': 'BRL'}","{'amount': 611.3900000000001, 'currency': 'BRL'}"
943cc365-0c7a-4343-afde-794a3e26a9ea,LIMITE_CREDITO_TOTAL,"{'amount': 3812.98, 'currency': 'BRL'}","{'amount': 273.31, 'currency': 'BRL'}","{'amount': 3539.67, 'currency': 'BRL'}"
6dc2b0e4-3e09-4abf-9408-3be76555f282,LIMITE_CREDITO_TOTAL,"{'amount': 1344.55, 'currency': 'BRL'}","{'amount': 95.54, 'currency': 'BRL'}","{'amount': 1249.01, 'currency': 'BRL'}"
934a1eae-ee71-4642-a813-2086277f434e,LIMITE_CREDITO_TOTAL,"{'amount': 11053.21, 'currency': 'BRL'}","{'amount': 1809.01, 'currency': 'BRL'}","{'amount': 9244.199999999999, 'currency': 'BRL'}"
ef931899-4bad-4240-bc9a-34449d89eb19,LIMITE_CREDITO_TOTAL,"{'amount': 24759.28, 'currency': 'BRL'}","{'amount': 7980.77, 'currency': 'BRL'}","{'amount': 16778.51, 'currency': 'BRL'}"
0feeb059-9282-4c33-8301-13feebe027cd,LIMITE_CREDITO_TOTAL,"{'amount': 734.15, 'currency': 'BRL'}","{'amount': 681.17, 'currency': 'BRL'}","{'amount': 52.98000000000002, 'currency': 'BRL'}"
881134d9-f3b3-49eb-bcb7-08a7c47db63d,LIMITE_CREDITO_TOTAL,"{'amount': 4563.55, 'currency': 'BRL'}","{'amount': 4315.45, 'currency': 'BRL'}","{'amount': 248.10000000000036, 'currency': 'BRL'}"
918cf283-e77c-4c9f-9aea-3cf1cdaca6ac,LIMITE_CREDITO_TOTAL,"{'amount': 3750.25, 'currency': 'BRL'}","{'amount': 3457.43, 'currency': 'BRL'}","{'amount': 292.82000000000016, 'currency': 'BRL'}"
cdcd2cc1-5bf0-4264-b88a-eb880239dc2d,LIMITE_CREDITO_TOTAL,"{'amount': 58233.98, 'currency': 'BRL'}","{'amount': 37577.3, 'currency': 'BRL'}","{'amount': 20656.68, 'currency': 'BRL'}"
4878d1c6-a1bc-42df-be82-65e89d4b962a,LIMITE_CREDITO_TOTAL,"{'amount': 3395.1, 'currency': 'BRL'}","{'amount': 551.51, 'currency': 'BRL'}","{'amount': 2843.59, 'currency': 'BRL'}"
e3f5e32a-2753-4102-8ca5-c0dae37182f9,LIMITE_CREDITO_TOTAL,"{'amount': 16105.2, 'currency': 'BRL'}","{'amount': 5510.49, 'currency': 'BRL'}","{'amount': 10594.710000000001, 'currency': 'BRL'}"
abc9bfa1-8464-4583-b765-19c70539efa8,LIMITE_CREDITO_TOTAL,"{'amount': 16667.83, 'currency': 'BRL'}","{'amount': 12249.32, 'currency': 'BRL'}","{'amount': 4418.510000000002, 'currency': 'BRL'}"
850129c5-76a0-4b5a-8d81-6b3e793bcdea,LIMITE_CREDITO_TOTAL,"{'amount': 1668.41, 'currency': 'BRL'}","{'amount': 1048.76, 'currency': 'BRL'}","{'amount': 619.6500000000001, 'currency': 'BRL'}"
2b7d7c79-44cc-4c9c-8a1c-c6bb85117a1a,LIMITE_CREDITO_TOTAL,"{'amount': 20505.95, 'currency': 'BRL'}","{'amount': 11380.42, 'currency': 'BRL'}","{'amount': 9125.53, 'currency': 'BRL'}"
75d2dbc8-84f5-477b-acf9-2bf7467d6b6c,LIMITE_CREDITO_TOTAL,"{'amount': 123.52, 'currency': 'BRL'}","{'amount': 101.67, 'currency': 'BRL'}","{'amount': 21.849999999999994, 'currency': 'BRL'}"
0747758a-7a96-4350-9005-b371134f02c8,LIMITE_CREDITO_TOTAL,"{'amount': 239.38, 'currency': 'BRL'}","{'amount': 24.97, 'currency': 'BRL'}","{'amount': 214.41, 'currency': 'BRL'}"
